Date,Time,Name,Matching File,Residual
07/19/2022,14:31:54,champers,champers3.txt,0.29872239959116886
07/19/2022,14:31:54,champers,champers3.txt,0.2700956139796882
07/19/2022,14:31:54,champers,champers3.txt,0.2896457021377755
07/19/2022,14:31:55,champers,champers2.txt,0.27955037476556843
07/19/2022,14:31:55,champers,champers2.txt,0.2831890938507008
07/19/2022,14:31:55,champers,champers2.txt,0.26253145787731125
07/19/2022,14:31:55,champers,champers2.txt,0.27878327868165675
07/19/2022,14:31:55,champers,champers3.txt,0.2766040190247727
07/19/2022,14:31:55,champers,champers3.txt,0.25802382516710476
07/19/2022,14:31:55,champers,champers3.txt,0.2879349128559131
07/19/2022,14:31:55,champers,champers2.txt,0.2823193600750942
07/19/2022,14:31:56,champers,champers3.txt,0.2906568501583987
07/19/2022,14:31:56,champers,champers3.txt,0.2791750455535168
07/19/2022,14:31:56,champers,champers2.txt,0.2764988446266975
07/19/2022,14:31:56,champers,champers2.txt,0.2878466123835104
07/19/2022,14:31:56,champers,champers2.txt,0.29015843275388986
07/19/2022,14:31:57,champers,champers2.txt,0.2893430090277819
07/19/2022,14:31:57,champers,champers2.txt,0.2835392176769588
07/19/2022,14:31:57,champers,champers6.txt,0.28391070562906096
07/19/2022,14:31:57,champers,champers7.txt,0.22146083572774666
07/19/2022,14:31:59,champers,champers2.txt,0.23185283879710106
07/19/2022,14:32:11,champers,champers8.txt,0.27148584623636873
07/19/2022,14:32:11,champers,champers3.txt,0.2908325265903383
07/19/2022,14:32:12,champers,champers6.txt,0.19857355628427886
07/19/2022,14:32:12,champers,champers3.txt,0.29970629790099224
07/19/2022,14:32:12,champers,champers8.txt,0.2600780793322429
07/19/2022,14:32:12,champers,champers8.txt,0.2442708352227635
07/19/2022,14:32:13,champers,champers6.txt,0.298729636410876
07/19/2022,14:32:13,champers,champers6.txt,0.29392843886411213
07/19/2022,14:32:13,champers,champers2.txt,0.2453035288730393
07/19/2022,14:32:13,champers,champers3.txt,0.29548413983572897
07/19/2022,14:32:13,champers,champers5.txt,0.29804028792961734
07/19/2022,14:32:18,champers,champers6.txt,0.2983882579571481
07/19/2022,14:32:18,champers,champers6.txt,0.2929851589830067
07/19/2022,14:32:19,champers,champers6.txt,0.2921176877029594
07/19/2022,14:32:19,champers,champers6.txt,0.26348205500185606
07/19/2022,14:32:19,champers,champers6.txt,0.2775346592367658
07/19/2022,14:32:20,champers,champers8.txt,0.2615678059847256
07/19/2022,14:32:21,champers,champers6.txt,0.28520626070801236
07/19/2022,14:32:21,champers,champers3.txt,0.29350723935622336
07/19/2022,14:32:21,champers,champers3.txt,0.29209325138978015
07/19/2022,14:32:21,champers,champers3.txt,0.2778756691581432
07/19/2022,14:32:21,champers,champers3.txt,0.2734493415108584
07/19/2022,14:32:21,champers,champers6.txt,0.2762417347312278
07/19/2022,14:32:21,champers,champers6.txt,0.27586729430462964
07/19/2022,14:32:21,champers,champers3.txt,0.2979277299729223
07/19/2022,14:32:21,champers,champers6.txt,0.273426144885463
07/19/2022,14:32:22,champers,champers6.txt,0.27662494979120156
07/19/2022,14:32:22,champers,champers6.txt,0.2771356538950963
07/19/2022,14:32:22,champers,champers6.txt,0.28620922435012475
07/19/2022,14:32:22,champers,champers6.txt,0.29256690742898916
07/19/2022,14:32:22,champers,champers6.txt,0.2727810953776608
07/19/2022,14:32:22,champers,champers3.txt,0.27630616636064664
07/19/2022,14:32:22,champers,champers3.txt,0.28413759011924067
07/19/2022,14:32:23,champers,champers3.txt,0.2912309922300561
07/19/2022,14:32:23,champers,champers3.txt,0.2949713541049086
07/19/2022,14:32:23,champers,champers6.txt,0.28321802149658204
07/19/2022,14:32:23,champers,champers6.txt,0.2735243006457285
07/19/2022,14:32:23,champers,champers6.txt,0.28900682919780774
07/19/2022,14:32:23,champers,champers3.txt,0.2907828898327265
07/19/2022,14:32:23,champers,champers3.txt,0.29296650610674246
07/19/2022,14:32:24,champers,champers6.txt,0.29796915745650887
07/19/2022,14:32:24,champers,champers6.txt,0.29602846831704777
07/19/2022,14:32:24,champers,champers6.txt,0.28092590256507544
07/19/2022,14:32:24,champers,champers6.txt,0.29576919420998704
07/19/2022,14:32:25,champers,champers6.txt,0.27180071777974335
07/19/2022,14:32:25,champers,champers6.txt,0.2892420245730276
07/19/2022,14:32:25,champers,champers3.txt,0.25792882281205176
07/19/2022,14:32:25,champers,champers3.txt,0.24920659030298264
07/19/2022,14:32:25,champers,champers3.txt,0.24319020508670575
07/19/2022,14:32:25,champers,champers3.txt,0.23317113309717463
07/19/2022,14:32:25,champers,champers3.txt,0.24455281835657805
07/19/2022,14:32:25,champers,champers3.txt,0.23733201378359603
07/19/2022,14:32:25,champers,champers3.txt,0.24334448774709516
07/19/2022,14:32:25,champers,champers3.txt,0.2580816355626899
07/19/2022,14:32:25,champers,champers3.txt,0.2546483007559154
07/19/2022,14:32:25,champers,champers3.txt,0.2507090181477881
07/19/2022,14:32:25,champers,champers1.txt,0.2996627883069749
07/19/2022,14:32:26,champers,champers3.txt,0.2409931600053007
07/19/2022,14:32:26,champers,champers3.txt,0.24188061049255782
07/19/2022,14:32:26,champers,champers3.txt,0.23767118147159927
07/19/2022,14:32:26,champers,champers3.txt,0.2532680085413733
07/19/2022,14:32:26,champers,champers3.txt,0.25058448761874963
07/19/2022,14:32:26,champers,champers3.txt,0.24387548132498083
07/19/2022,14:32:26,champers,champers3.txt,0.2568570087149378
07/19/2022,14:32:26,champers,champers3.txt,0.24210768006577565
07/19/2022,14:32:26,champers,champers3.txt,0.2657108824876423
07/19/2022,14:32:26,champers,champers3.txt,0.271970438609881
07/19/2022,14:32:26,champers,champers3.txt,0.2768674387644068
07/19/2022,14:32:26,champers,champers3.txt,0.25849788752519387
07/19/2022,14:32:26,champers,champers3.txt,0.2859148238872006
07/19/2022,14:32:27,champers,champers1.txt,0.2979696188484755
07/19/2022,14:32:28,champers,champers6.txt,0.2596401538646669
07/19/2022,14:32:28,champers,champers6.txt,0.2508869752336127
07/19/2022,14:32:28,champers,champers6.txt,0.2939981922292232
07/19/2022,14:32:28,champers,champers6.txt,0.29954508901535026
07/19/2022,14:32:30,champers,champers6.txt,0.24243335040915626
07/19/2022,14:32:30,champers,champers6.txt,0.27026019053939765
07/19/2022,14:32:30,champers,champers6.txt,0.2931746621883019
07/19/2022,14:32:30,champers,champers6.txt,0.271300058576863
07/19/2022,14:32:30,champers,champers3.txt,0.2836216507745204
07/19/2022,14:32:30,champers,champers3.txt,0.2692483330053772
07/19/2022,14:32:30,champers,champers3.txt,0.2307120332276107
07/19/2022,14:32:30,champers,champers3.txt,0.2377498241107323
07/19/2022,14:32:30,champers,champers3.txt,0.271830583595295
07/19/2022,14:32:31,champers,champers6.txt,0.26905567629865945
07/19/2022,14:32:31,champers,champers3.txt,0.29780765415082233
07/19/2022,14:32:31,champers,champers3.txt,0.29264617771029955
07/19/2022,14:32:31,champers,champers3.txt,0.2995640574929537
07/19/2022,14:32:31,champers,champers6.txt,0.27081539682152866
07/19/2022,14:32:31,champers,champers6.txt,0.28594241946643195
07/19/2022,14:32:32,champers,champers3.txt,0.29145882520456445
07/19/2022,14:32:33,champers,champers6.txt,0.22826677289216735
07/19/2022,14:32:33,champers,champers3.txt,0.285349313296113
07/19/2022,14:32:33,champers,champers3.txt,0.2911109858116464
07/19/2022,14:32:33,champers,champers3.txt,0.27613578926793947
07/19/2022,14:32:33,champers,champers3.txt,0.26098166994041694
07/19/2022,14:32:33,champers,champers3.txt,0.28843724859776876
07/19/2022,14:32:33,champers,champers3.txt,0.2835436939331111
07/19/2022,14:32:33,champers,champers3.txt,0.2810011183577944
07/19/2022,14:32:33,champers,champers6.txt,0.2599042133977273
07/19/2022,14:32:33,champers,champers6.txt,0.28017704971626556
07/19/2022,14:32:33,champers,champers6.txt,0.2935760564278689
07/19/2022,14:32:35,champers,champers3.txt,0.25506322369732337
07/19/2022,14:32:35,champers,champers3.txt,0.24723948628297077
07/19/2022,14:32:36,champers,champers4.txt,0.23701574181717888
07/19/2022,14:32:36,champers,champers4.txt,0.26590257226892655
07/19/2022,14:32:36,champers,champers4.txt,0.241027718857028
07/19/2022,14:32:36,champers,champers4.txt,0.24743441885474504
07/19/2022,14:32:36,champers,champers3.txt,0.24372654188067455
07/19/2022,14:32:36,champers,champers4.txt,0.2519612310965401
07/19/2022,14:32:36,champers,champers4.txt,0.23746363539730964
07/19/2022,14:32:36,champers,champers3.txt,0.2616778980028408
07/19/2022,14:32:37,champers,champers3.txt,0.28964074542349705
07/19/2022,14:32:37,champers,champers3.txt,0.25115006028330766
07/19/2022,14:32:48,champers,champers6.txt,0.2882107359412692
07/19/2022,14:32:48,champers,champers6.txt,0.29139446060961893
07/19/2022,14:32:48,champers,champers6.txt,0.29818011991942583
07/19/2022,14:34:09,champers,champers2.txt,0.27688825892162394
07/19/2022,14:34:09,champers,champers2.txt,0.29173340713651386
07/19/2022,14:41:21,champers,champers2.txt,0.26118638636953384
07/19/2022,14:41:21,champers,champers2.txt,0.2723409596259265
